probe,log2FC,p_value,p_adj,neg_log_padj,status,gene,mean_expr,nef_log_padj
201507_at,-0.047749310228011765,0.1968386441477824,0.29478832633544155,0.5304897186029542,NS,PFDN1,9.177375568794394,0.5304897186029542
218336_at,0.6306199604876834,2.8203180680508267e-10,2.6339123013569393e-09,8.579398689385934,Up,PFDN2,9.349481656308408,8.579398689385934
205361_s_at,0.9992181029915521,5.8564152106737084e-15,1.1532202254889097e-13,12.938087749442692,Up,PFDN4,7.88968003513084,12.938087749442692
207132_x_at,-0.14489314640041506,0.07897415886937932,0.1381195496496648,0.8597448463737299,NS,PFDN5,11.495692753271026,0.8597448463737299
207537_at,0.06071096728008385,0.1813808356365957,0.27556481628760227,0.5597762333085903,NS,PFKFB1,8.087158033925235,0.5597762333085903
209992_at,-0.2772860253135141,2.8978678346038674e-06,1.3266978745093518e-05,4.877227966640099,NS,PFKFB2,7.510616331551399,4.877227966640099
202464_s_at,-0.25117640513229667,0.02639033997717761,0.05337713948547233,1.2726447040397466,NS,PFKFB3,9.156706776168226,1.2726447040397466
206246_at,0.057802703850808435,0.12433539833195217,0.2019812968205331,0.6946888437400077,NS,PFKFB4,7.803381242943925,0.6946888437400077
211065_x_at,0.08702680910555927,0.12541800753218355,0.203324078707868,0.6918111868772949,NS,PFKL,9.657268485196264,0.6918111868772949
210976_s_at,0.002992669364884293,0.9646498753939472,0.9772364599655995,0.010000338192171866,NS,PFKM,9.431841526813084,0.010000338192171866
201037_at,1.4235799712371584,1.5761131989954865e-18,5.4534985113690095e-17,16.26332480107696,Up,PFKP,8.496879241018693,16.26332480107696
200634_at,0.11811688522519326,0.18844353036805211,0.28418294444987174,0.5464019902846068,NS,PFN1,11.922050931495322,0.5464019902846068
204992_s_at,0.7095470979218845,2.8798696129781922e-06,1.3195997241618971e-05,4.879557783907975,Up,PFN2,9.872387424598129,4.879557783907975
200886_s_at,0.36540608979239053,3.7933460217039455e-08,2.435940328577205e-07,6.613333354498544,NS,PGAM1,11.202603413177572,6.613333354498544
205736_at,0.047391959896199154,0.3942026902400935,0.5132650781009702,0.28965828357478246,NS,PGAM2,5.787273957981308,0.28965828357478246
220576_at,-0.4949869052213227,3.6779080573133296e-09,2.815349544524662e-08,7.550467676892908,NS,PGAP1,5.55934321829907,7.550467676892908
215293_s_at,0.006905548090429647,0.844374653780886,0.8965169109543757,0.04744151394909256,NS,PGAP2,9.022213851598131,0.04744151394909256
55616_at,0.005386674199511887,0.9156560183908387,0.9445219450885594,0.02478794719672921,NS,PGAP3,9.048143436186917,0.02478794719672921
219225_at,0.3027573866537683,0.00040384319292408315,0.0012534946187390088,2.9018775261309506,NS,PGBD5,7.248993246514015,2.9018775261309506
205261_at,-2.262241687481348,2.1576353808686334e-20,9.85216991637208e-19,18.00646810666785,Down,PGC,9.956812232813078,18.00646810666785
201118_at,0.44687287223610106,0.0010302504878546307,0.0029349362849481896,2.5324013224898834,NS,PGD,9.282364495411217,2.5324013224898834
215179_x_at,-0.22303538112948473,0.0013917310517687102,0.003857206844099772,2.413727071312209,NS,PGF,9.367455993383176,2.413727071312209
206288_at,0.08402659704327853,0.04027752176875154,0.07741775360761585,1.1111594345408389,NS,PGGT1B,5.667345382757011,1.1111594345408389
200738_s_at,0.6903888651900001,2.1478765910458928e-14,3.8974864884589277e-13,12.409215381719083,Up,PGK1,11.413072837102805,12.409215381719083
217009_at,0.02320230044616345,0.5197363109342753,0.6338268507305416,0.19802936679117997,NS,PGK2,6.000421352252334,0.19802936679117997
218387_s_at,0.18663213685398006,0.020375103071528705,0.04265086160102153,1.370072191113347,NS,PGLS,9.148331474691593,1.370072191113347
207384_at,-0.056460203389160135,0.10267533782306583,0.17264673654628554,0.7628416264853077,NS,PGLYRP1,6.903672382056076,0.7628416264853077
220944_at,0.03689335010028216,0.4514782548543042,0.5695363424433005,0.2444785581186787,NS,PGLYRP4,8.513133428560744,0.2444785581186787
201968_s_at,-0.31783467393455744,9.472866365239924e-05,0.00033100812484968044,3.480161346000486,NS,PGM1,10.265774066467293,3.480161346000486
221788_at,-0.06577330540042148,0.2638903372572384,0.37396771719047595,0.4271658867063887,NS,PGM3,7.509321864719625,0.4271658867063887
208491_s_at,-0.06332375763863407,0.1763288670357542,0.2692295562668022,0.5698772645856114,NS,PGM5,6.990942936943926,0.5698772645856114
218410_s_at,-0.021717995676635127,0.5224231184111613,0.6363025060156275,0.1963363663337656,NS,PGP,6.456547167205609,0.1963363663337656
219891_at,0.022635224910275475,0.530412350461745,0.6435708361197421,0.19140364449724756,NS,PGPEP1,7.934639895411214,0.19140364449724756
208305_at,-0.019542785426108544,0.539028821227233,0.6512242042618972,0.18626946625455734,NS,PGR,5.044993339299065,0.18626946625455734
201121_s_at,0.16633828299436715,0.010552048238700387,0.02387119704598586,1.6221258022990142,NS,PGRMC1,10.800111656355144,1.6221258022990142
201701_s_at,0.022905139843070188,0.7538818589132221,0.8297727568369142,0.08104082806286995,NS,PGRMC2,7.932906667317757,0.08104082806286995
219394_at,-0.36082190399999803,2.216568846512675e-10,2.1180018699331876e-09,8.674073660800154,NS,PGS1,9.072238223028036,8.674073660800154
213638_at,-0.6586031837885278,9.87980195255232e-12,1.1848849672159492e-10,9.926323810437275,Down,PHACTR1,6.010682831448597,9.926323810437275
204048_s_at,-1.005498260678042,1.1434490526880733e-13,1.873490826547672e-12,11.727348429065769,Down,PHACTR2,9.576123554224298,11.727348429065769
219235_s_at,-0.044546642625970634,0.4271204128711426,0.5455880591508862,0.26313514330324206,NS,PHACTR4,7.4425758851214985,0.26313514330324206
200659_s_at,0.1257795492019671,0.023981982917939404,0.04918911315909828,1.3081310073569503,NS,PHB,9.466140875869156,1.3081310073569503
201600_at,0.14113083838845952,0.013674571808455722,0.030026653883308916,1.5224930621061386,NS,PHB2,11.444671476448598,1.5224930621061386
218338_at,-0.23806786984588157,1.154695944632609e-06,5.691238605230795e-06,5.244793206209841,NS,PHC1,8.333992428616822,5.244793206209841
200919_at,0.11494672842012221,0.0280563871857949,0.056312418993070414,1.2493958164207077,NS,PHC2,10.284228912373829,1.2493958164207077
215521_at,0.05962478491168177,0.27536793142906146,0.386521172663545,0.41282671152807293,NS,PHC3,7.017242252214951,0.41282671152807293
210617_at,0.02633752452392457,0.4554683913385022,0.5729804191382513,0.24186021922896417,NS,PHEX,7.740855644897195,0.24186021922896417
40446_at,-0.1729636884187169,0.00016610211907164044,0.0005549937800679808,3.2557118840796493,NS,PHF1,10.127014270121498,3.2557118840796493
219126_at,-0.20369886417522665,0.0004334730464403676,0.0013370819343619478,2.873841979012515,NS,PHF10,9.335375512046726,2.873841979012515
221816_s_at,-0.3989173087241351,2.051083820104451e-10,1.9742678515502152e-09,8.704593926357978,NS,PHF11,10.04802553947664,8.704593926357978
204525_at,0.10980462230823385,0.00015305849529740994,0.0005144972772231386,3.2886169192302077,NS,PHF14,4.190553339906545,3.2886169192302077
212726_at,-0.5718801974046457,5.5756704144468125e-14,9.557127988086024e-13,12.019672597924767,NS,PHF2,8.381133257121496,12.019672597924767
206567_s_at,-0.18958067769915665,0.006259512214413785,0.014967347427168405,1.8248551602326584,NS,PHF20,8.139977476056071,1.8248551602326584
222133_s_at,0.05610604503237315,0.3058730548543865,0.4207264988469317,0.3760001337149391,NS,PHF20L1,8.016589996887848,0.3760001337149391
203278_s_at,-0.10442890540218208,0.03810010993991631,0.07373499650783005,1.132326335983565,NS,PHF21A,8.661381969037384,1.132326335983565
217954_s_at,-0.04470836309464765,0.5800287847828814,0.6877324229579735,0.16258050048013165,NS,PHF3,8.23997919457944,0.16258050048013165
215622_x_at,-0.13029444631034526,0.00067499388527969,0.0019987892020846953,2.6992330053809916,NS,PHF7,7.807242073869157,2.6992330053809916
212916_at,0.20749388466818974,6.964273782376277e-05,0.00024965397794834396,3.6026615095718144,NS,PHF8,7.336586218355139,3.6026615095718144
201397_at,0.2164985145401106,0.02040298078456984,0.04269851907550782,1.3695871874688483,NS,PHGDH,7.62756715139252,1.3695871874688483
213074_at,-0.011303350479241914,0.8572884166495794,0.9053534496778473,0.04318183927280468,NS,PHIP,9.566862034962616,0.04318183927280468
205450_at,0.5372462216868366,4.901958483756048e-19,1.841995630582395e-17,16.73471140433255,NS,PHKA1,7.602773890906545,16.73471140433255
209439_s_at,0.039645231503866896,0.4022775646837286,0.5212205473803654,0.2829784720116093,NS,PHKA2,8.323378940102808,0.2829784720116093
202738_s_at,-0.06512831624525006,0.4469633556844586,0.5650884797002435,0.24788354645119612,NS,PHKB,8.396773370009349,0.24788354645119612
207312_at,0.006825033391976376,0.9130145766030248,0.942846092781861,0.02555919433661373,NS,PHKG1,7.691821263728975,0.02555919433661373
203709_at,0.1694422002987359,0.0009398125707658564,0.0027018247341472814,2.568342826839333,NS,PHKG2,7.94947250040187,2.568342826839333
217998_at,0.04879048645249817,0.28330147837580527,0.3957376405872661,0.4025926398479641,NS,PHLDA1,9.184153759878505,0.4025926398479641
209803_s_at,2.0084627907237866,1.2399684622338039e-18,4.3787982953971244e-17,16.358645059652257,Up,PHLDA2,7.363310944878505,16.358645059652257
218634_at,0.08932374093244455,0.20562188664274858,0.30566091541878515,0.5147600905612573,NS,PHLDA3,8.512192530495328,0.5147600905612573
216102_at,0.019293614879663856,0.6592475123056186,0.7549600327220731,0.12207603913598201,NS,PHLDB1,7.298899473925235,0.12207603913598201
212719_at,-0.0624872893884616,0.4092998503767857,0.5281387785017034,0.2772519433408809,NS,PHLPP1,6.05339309502804,0.2772519433408809
213407_at,-0.2916869537895881,1.4462555027501712e-07,8.418733377163548e-07,6.074753244448992,NS,PHLPP2,8.139114748523365,6.074753244448992
214609_at,0.05888622257529885,0.22371932632123598,0.3273020647637122,0.48505125496496176,NS,PHOX2A,6.73787212162617,0.48505125496496176
207009_at,0.008777765217452327,0.7973579505856381,0.8617901349808301,0.06459848164230275,NS,PHOX2B,6.762735013224301,0.06459848164230275
205702_at,0.0836348100232236,0.015914741254582962,0.034316642091723644,1.4644952147738484,NS,PHTF1,7.71485408501869,1.4644952147738484
209780_at,0.3294454557086546,0.00016466410732040123,0.0005508497678157184,3.2589668292877816,NS,PHTF2,7.976343831448599,3.2589668292877816
203335_at,0.15425233131984406,0.15204306508497933,0.2378695232246433,0.6236611979091179,NS,PHYH,8.20871304717757,0.6236611979091179
205325_at,-0.042044420956365514,0.36428312452428324,0.4827334078605983,0.3162926445261359,NS,PHYHIP,6.376483529373831,0.3162926445261359
207938_at,0.010861038168542336,0.8303852811240268,0.886012029270575,0.052560381712986014,NS,PI15,6.634876120186916,0.052560381712986014
203691_at,0.14432817514285912,0.1947284042899979,0.2920794987071906,0.5344989254324997,NS,PI3,6.802988475953272,0.5344989254324997
209345_s_at,-0.15278078659359906,0.014282914342353955,0.031178113272989146,1.506150169452559,NS,PI4K2A,8.855189023233645,1.506150169452559
207081_s_at,-0.2724979700052774,0.000536467663755216,0.0016212131916713722,2.7901598710993705,NS,PI4KA,8.229004683364481,2.7901598710993705
206138_s_at,0.003936289147080885,0.9353756238399947,0.9574302755934824,0.018892843497799006,NS,PI4KB,9.200921673607475,0.018892843497799006
217864_s_at,-0.5386521797508834,1.0661761994472141e-16,2.7884512033195156e-15,14.554636951070034,NS,PIAS1,9.353751780841124,14.554636951070034
214442_s_at,0.07237799385221244,0.07099687536588578,0.12631850417387644,0.8985330257552854,NS,PIAS2,7.38793108653271,0.8985330257552854
203035_s_at,0.41546890606685416,7.128521448297402e-08,4.367468887336019e-07,6.359770180130129,NS,PIAS3,8.28534616975701,6.359770180130129
212879_x_at,0.07148688327480546,0.20491456120852827,0.3047403703094732,0.5160700090484954,NS,PIAS4,7.035136503018688,0.5160700090484954
213239_at,-0.042089011932089804,0.5595861466508967,0.6698140366255871,0.17404575562391786,NS,PIBF1,6.105431652074767,0.17404575562391786
212506_at,0.01956587836981427,0.7599960174289829,0.8343593268152942,0.07864687496769064,NS,PICALM,10.317029013289721,0.07864687496769064
204746_s_at,0.06215175160239461,0.27794619700107986,0.3896247551443799,0.40935345764286274,NS,PICK1,6.797949872186917,0.40935345764286274
219093_at,-1.53583845286453,2.3246650865291683e-25,2.2327806949624765e-23,22.65115393149413,Down,PID1,7.505047898336445,22.65115393149413
219019_at,0.10778640210238954,0.024454406505769126,0.05002915352259029,1.300776845179315,NS,PIDD1,8.388402264710281,1.300776845179315
202771_at,-0.5183688353465872,1.753007432438842e-07,1.0059815765396528e-06,5.997409972839169,NS,PIEZO1,9.168321331953267,5.997409972839169
219602_s_at,-0.5715837162153434,3.357600857997374e-09,2.587942577611743e-08,7.587045364210071,NS,PIEZO2,7.791672714775697,7.587045364210071
205281_s_at,-0.3559700482769168,0.01269920639092261,0.028070728847083264,1.551746310908239,NS,PIGA,6.84388592557009,1.551746310908239
205452_at,0.006743040365233988,0.8963823964029224,0.9317576591428988,0.030697028614556705,NS,PIGB,7.571658134971963,0.030697028614556705
202846_s_at,0.3243679869130922,8.712517652667688e-09,6.270705130955882e-08,7.2026836206900615,NS,PIGC,9.245285019214954,7.2026836206900615
205077_s_at,0.2859718547163972,0.0001265511658918071,0.00043190988352996443,3.364606857741311,NS,PIGF,9.09020515,3.364606857741311
218652_s_at,0.11416103081245232,0.2091218840823305,0.30974893266462183,0.5089901814447599,NS,PIGG,9.215547718906544,0.5089901814447599
209625_at,0.05583248695812948,0.3697297833553679,0.4882185933337874,0.3113856849178098,NS,PIGH,7.055005187439248,0.3113856849178098
209707_at,0.07186307256861468,0.42484185212819586,0.5432232163294077,0.26502167740890503,NS,PIGK,8.25200145126168,0.26502167740890503
213889_at,0.19163260932019544,2.113021227593961e-06,9.946018591989065e-06,5.0023507332808785,NS,PIGL,7.820943579719628,5.0023507332808785
219048_at,0.09415527978677041,0.08296931296578024,0.144044035903115,0.8415047188343744,NS,PIGN,7.89524949042056,0.8415047188343744
214990_at,0.02922525743877813,0.5214621694434033,0.6353426498864962,0.1969919899525652,NS,PIGO,8.027341246392526,0.1969919899525652
221689_s_at,0.05403134324700609,0.40369385842371736,0.522539079131902,0.2818812244194159,NS,PIGP,9.728281287242991,0.2818812244194159
204144_s_at,-0.08978849727656613,0.07052042952032862,0.12559197018873744,0.9010381266354569,NS,PIGQ,6.368346542056077,0.9010381266354569
204213_at,0.04227971044615941,0.6571963291432461,0.7535404858649251,0.12289340915507767,NS,PIGR,8.058469058233644,0.12289340915507767
217770_at,0.36417812037931263,3.522680623593752e-05,0.00013290872390033792,3.876446511777874,NS,PIGT,9.541390146448599,3.876446511777874
219238_at,0.15068318301513095,0.0015074493911376517,0.004142372028945652,2.382750899439999,NS,PIGV,8.669130922065424,2.382750899439999
220041_at,-0.16056577635362324,0.002617022531331988,0.006844496838693743,2.164658472761647,NS,PIGZ,8.437401197140185,2.164658472761647
217872_at,0.13650312727973457,0.005040707804917539,0.012332245500326914,1.9089578382776708,NS,PIH1D1,9.417184553897199,1.9089578382776708
213070_at,-0.49725599686453315,2.825066506348289e-10,2.637241598699578e-09,8.578850082502429,NS,PIK3C2A,8.513874312757006,8.578850082502429
204484_at,-0.4828335164247033,5.859645209161031e-14,1.0013073174519575e-12,11.999432610043158,NS,PIK3C2B,9.180430002280378,11.999432610043158
215129_at,0.09160195074172872,0.11674632778550768,0.19189041986018054,0.7169467068993219,NS,PIK3C2G,6.667501008635514,0.7169467068993219
204297_at,-0.10434140227023292,0.054884204787075376,0.101077834083055,0.9953440728053043,NS,PIK3C3,7.997544614457943,0.9953440728053043
204369_at,-0.12836341401020412,0.1833885160294545,0.27787612557353014,0.5561487651228835,NS,PIK3CA,7.56462487816822,0.5561487651228835
212688_at,0.13510628804961655,0.07393954307048772,0.13079263620224482,0.8834167066750286,NS,PIK3CB,8.202811478523362,0.8834167066750286
203879_at,-0.23154137911294903,0.0017491087422141834,0.004749779600275271,2.3233265420814484,NS,PIK3CD,8.51257979895327,2.3233265420814484
206369_s_at,-0.00331333345179452,0.9338326019649996,0.9565906478012407,0.01927386936429416,NS,PIK3CG,6.23838196771963,0.01927386936429416
221756_at,-0.5460795655988733,6.764648524581709e-14,1.1436772615573159e-12,11.941696513392229,NS,PIK3IP1,9.882528104242986,11.941696513392229
212240_s_at,-0.8447137354141443,6.516497473803044e-09,4.820953293783308e-08,7.316867076015528,Down,PIK3R1,8.668023524504672,7.316867076015528
207105_s_at,0.16547168040992766,0.003928767000369952,0.009861970831276743,2.006036286314543,NS,PIK3R2,7.737036931037384,2.006036286314543
202743_at,-0.5695314107399714,4.837300510407291e-06,2.1193387194928367e-05,4.673799627408738,NS,PIK3R3,8.934951215140188,4.673799627408738
212740_at,0.014518257950381752,0.8182168779863261,0.876891433828843,0.057054172435200806,NS,PIK3R4,8.207251507570094,0.057054172435200806
220566_at,-0.05621658570232135,0.10522514834051137,0.17605736450455137,0.7543458036139976,NS,PIK3R5,7.518857638299065,0.7543458036139976
213111_at,-0.21495599974208357,0.001214219420620433,0.003404611973031975,2.4679323778991424,NS,PIKFYVE,7.49471956598131,2.4679323778991424
222218_s_at,-0.5933343946664351,3.1265346357172903e-12,4.043759241796467e-11,10.393214709429172,Down,PILRA,7.846699379186912,10.393214709429172
209193_at,0.06187449352463226,0.4498805001282112,0.5678782775937471,0.24574474357503626,NS,PIM1,8.592026974373834,0.24574474357503626
204269_at,0.4368739542223814,2.8083152099584834e-07,1.5547251633168916e-06,5.808346372299021,NS,PIM2,8.51146073891589,5.808346372299021
